                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    117,                0.41547,                0.48331,                 1.0034,                0.79891,                0.68806,                0.74592,                0.64779,                0.57507,                0.96147,                 1.1091,                0.00241,                0.00241,                0.00241
                    118,                0.41083,                0.48665,                 1.0058,                0.79934,                0.68648,                0.74571,                0.64767,                0.57496,                0.96138,                 1.1096,               0.002344,               0.002344,               0.002344
                    119,                 0.4147,                 0.4827,                 1.0035,                0.80186,                0.68673,                0.74572,                 0.6477,                0.57486,                0.96213,                 1.1095,               0.002278,               0.002278,               0.002278
                    120,                0.40331,                0.47156,                 1.0012,                0.80331,                0.68555,                0.74616,                0.64803,                0.57465,                0.96194,                 1.1094,               0.002212,               0.002212,               0.002212
                    121,                0.41108,                0.47657,                  1.004,                0.80447,                0.68552,                0.74642,                0.64817,                0.57446,                0.96166,                 1.1091,               0.002146,               0.002146,               0.002146
                    122,                0.40645,                0.47235,                 1.0011,                0.80462,                0.68565,                0.74651,                0.64835,                0.57455,                0.96258,                 1.1095,                0.00208,                0.00208,                0.00208
                    123,                0.40046,                0.46813,                 1.0001,                0.80508,                0.68652,                0.74591,                0.64795,                0.57498,                0.96252,                 1.1103,               0.002014,               0.002014,               0.002014
                    124,                0.40237,                0.46378,                 0.9988,                0.80647,                0.68519,                0.74548,                0.64795,                0.57481,                0.96336,                 1.1105,               0.001948,               0.001948,               0.001948
                    125,                0.39868,                0.45827,                0.99736,                0.81148,                0.68477,                0.74549,                0.64761,                0.57436,                0.96393,                 1.1102,               0.001882,               0.001882,               0.001882
                    126,                0.39824,                0.45598,                 0.9969,                0.81449,                0.68169,                0.74563,                0.64772,                0.57501,                0.96552,                 1.1112,               0.001816,               0.001816,               0.001816
                    127,                0.39793,                0.44807,                0.99543,                0.81382,                0.68402,                0.74583,                0.64807,                0.57513,                0.96563,                 1.1112,                0.00175,                0.00175,                0.00175
                    128,                0.39374,                0.45091,                 0.9944,                0.81418,                0.68251,                  0.746,                0.64832,                0.57542,                0.96642,                 1.1114,               0.001684,               0.001684,               0.001684
                    129,                0.39576,                0.44922,                0.99428,                0.80485,                0.68841,                0.74581,                0.64824,                0.57549,                0.96658,                 1.1115,               0.001618,               0.001618,               0.001618
                    130,                0.39044,                0.43962,                0.99194,                0.80754,                0.68742,                0.74571,                0.64819,                0.57559,                0.96741,                 1.1118,               0.001552,               0.001552,               0.001552
                    131,                0.38819,                0.43625,                 0.9906,                0.80417,                0.68778,                 0.7455,                0.64826,                0.57618,                0.96808,                 1.1128,               0.001486,               0.001486,               0.001486
                    132,                0.38809,                0.43377,                0.99099,                0.80424,                0.68861,                0.74476,                0.64786,                0.57645,                0.96869,                 1.1135,                0.00142,                0.00142,                0.00142
                    133,                0.38208,                0.42766,                0.98716,                0.79714,                0.69574,                 0.7449,                0.64819,                0.57685,                0.96912,                 1.1142,               0.001354,               0.001354,               0.001354
                    134,                0.38529,                0.42855,                0.98862,                0.79477,                0.69523,                0.74471,                0.64768,                0.57677,                 0.9699,                 1.1143,               0.001288,               0.001288,               0.001288
                    135,                0.38086,                0.42487,                0.98391,                0.79263,                0.69535,                0.74449,                 0.6477,                0.57648,                0.97047,                 1.1144,               0.001222,               0.001222,               0.001222
                    136,                0.37955,                0.41738,                0.98641,                0.79483,                0.69437,                0.74455,                0.64788,                0.57664,                0.97083,                 1.1147,               0.001156,               0.001156,               0.001156
                    137,                0.38186,                0.41816,                0.98667,                 0.7929,                0.69467,                0.74444,                 0.6477,                0.57729,                0.97174,                 1.1155,                0.00109,                0.00109,                0.00109
                    138,                0.37812,                 0.4126,                0.98449,                0.78877,                 0.6952,                0.74412,                0.64782,                0.57761,                0.97246,                 1.1162,               0.001024,               0.001024,               0.001024
                    139,                0.37547,                0.41229,                0.98503,                0.78685,                0.69643,                0.74399,                0.64797,                0.57802,                 0.9732,                 1.1172,               0.000958,               0.000958,               0.000958
                    140,                0.37447,                0.40699,                 0.9838,                0.78478,                0.69744,                0.74405,                0.64804,                0.57865,                 0.9736,                  1.118,               0.000892,               0.000892,               0.000892
                    141,                0.31175,                0.29591,                0.92856,                0.78492,                0.69708,                0.74394,                0.64792,                0.57865,                0.97326,                 1.1185,               0.000826,               0.000826,               0.000826
                    142,                0.30148,                0.27418,                0.92001,                0.79216,                0.69042,                0.74379,                0.64775,                0.57865,                0.97459,                 1.1191,                0.00076,                0.00076,                0.00076
                    143,                0.29457,                 0.2617,                0.91629,                0.78893,                0.69301,                0.74389,                0.64772,                0.57852,                0.97485,                 1.1194,               0.000694,               0.000694,               0.000694
                    144,                0.29072,                0.25765,                0.91296,                0.78615,                0.69626,                0.74404,                0.64823,                0.57838,                0.97566,                 1.1197,               0.000628,               0.000628,               0.000628
                    145,                0.28795,                0.25361,                0.90825,                0.78864,                0.69354,                0.74375,                0.64812,                0.57862,                0.97587,                 1.1209,               0.000562,               0.000562,               0.000562
                    146,                0.28545,                0.24831,                0.91163,                0.79603,                0.69051,                0.74438,                 0.6481,                0.57825,                0.97582,                 1.1208,               0.000496,               0.000496,               0.000496
                    147,                0.28064,                0.24399,                0.90219,                0.79904,                0.68915,                0.74433,                0.64793,                0.57803,                0.97613,                 1.1213,                0.00043,                0.00043,                0.00043
                    148,                0.27911,                0.24061,                0.90333,                0.80379,                0.68572,                0.74452,                0.64789,                0.57744,                0.97687,                 1.1214,               0.000364,               0.000364,               0.000364
                    149,                0.27822,                0.24147,                0.90727,                0.80141,                0.68725,                0.74439,                 0.6477,                0.57654,                0.97803,                 1.1205,               0.000298,               0.000298,               0.000298
                    150,                0.27331,                0.23443,                0.90244,                0.79994,                 0.6893,                0.74449,                  0.648,                0.57642,                0.97906,                 1.1213,               0.000232,               0.000232,               0.000232
